PWeight,Age,PA_Inc,SS_Inc,Hours_Worked,Fam_Size,Children,PUMA,FoodSnap,Tenure,Grandparents,MLTG_HH,Citizenship?,COW,Speaks_English,Other_Lang_Home,Marital_Status,#_of_marriages,Military,Education,Sex,Disability,Parent_Employment,Employment,Health_Cov,Hispanic,IND,Private_HI,Public_HI,Race,Place_of_Birth,Income
68,37,0,0,40,1,0,00700,2,1,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,4,1,2,1,1,123591.36
100,63,0,0,32,2,0,00105,2,2,0,1,1,1,b,2,1,2,4,24,2,2,b,1,1,24,14,1,2,9,1,46346.759999999995
62,67,0,9269.351999999999,0,2,0,00105,2,2,0,1,1,b,b,2,1,3,4,21,1,1,b,6,1,01,2,2,1,1,1,9269.351999999999
85,81,0,21113.523999999998,0,1,0,01500,2,2,0,1,1,5,b,2,2,1,4,19,2,2,b,6,1,01,18,1,1,1,1,35223.537599999996
245,28,0,0,50,3,0,00302,2,3,0,1,2,1,2,1,5,b,4,19,1,1,b,1,1,03,8,1,2,8,2,41609.091199999995
254,26,0,0,40,3,0,00302,2,3,0,1,2,1,3,1,5,b,4,16,1,1,b,1,2,03,10,2,2,8,2,41197.119999999995
214,82,0,8960.373599999999,0,3,0,00302,2,3,0,1,2,b,3,1,1,2,4,06,1,1,b,6,1,03,2,2,1,8,2,8960.373599999999
245,28,0,0,0,3,0,00302,2,3,0,1,2,1,3,1,5,b,4,16,2,2,b,3,2,03,12,2,2,8,2,0
52,85,0,12565.121599999999,0,2,0,01100,2,2,0,1,4,b,b,2,1,1,4,16,2,2,b,6,1,01,2,1,1,1,6,74154.81599999999
55,86,0,18641.696799999998,0,2,0,01100,2,2,0,1,4,b,1,1,1,1,2,16,1,1,b,6,1,01,2,1,1,1,6,22761.408799999997
75,82,0,24924.257599999997,0,5,0,00700,2,1,0,2,1,b,b,2,2,1,2,22,1,2,b,6,1,01,2,1,1,1,1,48097.637599999995
103,48,0,0,70,5,0,00700,2,1,0,2,1,7,b,2,1,1,4,20,1,2,b,1,1,01,6,1,2,1,1,92693.51999999999
81,20,0,0,20,5,0,00700,2,1,0,2,1,1,b,2,5,b,4,16,2,2,b,6,1,01,14,1,2,1,1,3398.7624
162,18,0,0,6,5,0,00700,2,1,0,2,1,1,b,2,5,b,4,14,1,2,b,6,1,01,16,1,2,1,1,556.16112
149,47,0,0,40,5,0,00700,2,1,0,2,1,1,b,2,1,1,4,21,2,2,b,1,1,01,14,1,2,1,1,72094.95999999999
104,73,0,30588.8616,37,1,0,00302,2,3,0,1,3,4,b,2,3,1,4,21,2,2,b,1,1,01,13,1,1,1,7,137186.40959999998
97,43,0,0,60,1,0,00103,2,3,0,1,1,7,b,2,3,1,4,18,1,2,b,1,1,01,12,1,2,1,1,142130.06399999998
75,39,0,0,40,1,0,00103,2,1,0,1,1,1,b,2,3,1,4,21,1,2,b,1,1,01,6,1,2,1,1,123591.36
69,52,0,0,40,4,2,00303,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,180237.4
62,38,0,0,40,4,2,00303,2,1,0,1,1,1,b,2,1,1,4,22,2,2,b,1,1,01,11,1,2,1,1,102992.79999999999
44,70,0,40785.148799999995,0,2,0,00300,2,1,0,1,1,4,b,2,1,2,4,18,2,1,b,6,1,01,14,1,1,1,1,43874.932799999995
47,79,0,21010.531199999998,0,2,0,00300,2,1,0,1,1,b,b,2,1,3,2,19,1,1,b,6,1,01,2,1,1,1,1,28014.0416
275,40,0,0,75,4,2,00302,2,3,0,1,2,1,1,1,1,1,4,21,2,2,b,1,1,03,12,1,2,8,2,25748.199999999997
342,39,0,0,75,4,2,00302,2,3,0,1,1,4,1,1,1,1,4,17,1,2,b,1,1,05,18,1,2,8,1,30897.84
50,80,0,28117.0344,0,2,0,00303,2,2,0,1,1,6,b,2,1,1,4,23,2,2,b,6,1,01,15,1,1,1,1,30485.8688
46,80,0,35326.530399999996,0,2,0,00303,2,2,0,1,1,b,b,2,1,1,2,23,1,2,b,6,1,01,2,1,1,1,1,41506.098399999995
148,36,0,0,60,4,2,00101,2,1,0,1,1,3,b,2,1,1,4,21,1,2,b,1,1,01,4,1,2,1,1,115351.936
154,35,0,0,50,4,2,00101,2,1,0,1,1,7,b,2,1,1,4,23,2,2,b,1,1,01,12,1,2,1,1,51496.399999999994
23,67,0,0,20,2,0,00300,2,2,0,1,1,4,b,2,1,1,4,22,2,2,b,1,1,01,18,1,1,1,1,104022.72799999999
27,69,0,0,35,2,0,00300,2,2,0,1,1,6,b,2,1,1,4,16,1,2,b,1,1,01,6,1,1,1,1,37077.407999999996
71,38,0,0,8,5,3,00100,2,1,0,1,1,6,b,2,1,1,4,21,2,1,b,2,1,02,6,1,2,6,1,514.9639999999999
73,37,0,0,50,5,3,00100,2,1,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,02,6,1,2,1,1,159638.84
77,62,0,0,0,1,0,00904,2,2,0,1,1,b,b,2,4,1,4,21,1,2,b,6,1,01,2,1,2,1,1,0
106,73,0,30897.84,20,2,0,00306,1,2,0,1,1,1,b,2,2,1,4,16,2,2,b,1,1,01,9,2,1,1,1,58705.896
157,35,0,0,48,2,0,00306,1,2,0,1,1,1,b,2,1,2,4,21,1,2,b,1,1,01,6,1,2,1,1,76214.67199999999
53,70,0,21628.487999999998,40,2,0,00903,2,2,0,1,1,5,b,2,3,1,4,22,2,2,b,1,1,01,14,1,1,1,1,162728.62399999998
54,39,5149.639999999999,0,40,2,0,00903,2,2,0,1,1,1,b,2,5,b,4,21,1,2,b,3,1,01,8,2,1,1,1,7724.46
55,52,0,0,50,5,1,00101,2,1,0,1,1,1,b,2,1,1,4,22,1,2,b,1,1,01,11,1,2,1,1,803343.84
52,51,0,0,36,5,1,00101,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,12,1,2,1,1,6179.567999999999
69,20,0,0,20,5,1,00101,2,1,0,1,1,1,b,2,5,b,4,19,2,2,b,2,1,01,16,1,2,1,1,10299.279999999999
91,18,0,0,8,5,1,00101,2,1,0,1,1,1,b,2,5,b,4,16,1,2,b,2,1,01,17,1,2,1,1,669.4531999999999
63,15,0,0,0,5,1,00101,2,1,0,1,1,b,b,2,5,b,b,12,2,2,1,b,1,01,2,1,2,1,1,0
52,75,0,29661.9264,0,1,0,00906,2,2,0,1,1,b,b,2,3,1,4,22,2,2,b,6,1,01,2,2,1,1,1,56852.0256
62,86,0,17508.775999999998,0,1,0,00306,2,1,0,1,1,b,b,2,2,1,4,14,2,1,b,6,1,01,2,1,1,1,1,17508.775999999998
38,53,0,0,40,2,0,00102,2,3,0,1,1,2,b,2,3,1,4,22,2,2,b,1,1,01,14,1,2,1,1,161698.696
39,18,0,0,12,2,0,00102,2,3,0,1,1,1,b,2,5,b,4,14,2,2,b,6,1,01,16,1,2,1,1,2059.8559999999998
77,76,0,2368.8343999999997,0,1,0,00300,2,2,0,1,1,b,b,2,2,1,2,21,1,1,b,6,1,01,2,2,1,1,1,11947.164799999999
58,50,0,0,40,4,2,00904,2,1,0,1,5,2,1,1,1,1,4,22,2,2,b,1,1,01,14,1,2,6,4,54586.184
32,25,0,0,20,4,2,00904,2,1,0,1,5,6,b,2,5,b,4,21,1,2,b,1,1,01,12,1,2,6,4,20619.15856
72,85,0,19362.646399999998,0,1,0,00700,2,2,0,1,1,b,b,2,3,1,4,16,2,2,b,6,1,01,2,1,1,1,1,33163.681599999996
174,47,0,0,40,4,2,00900,2,1,0,1,1,3,b,2,1,1,4,22,2,2,b,1,1,01,13,1,2,1,1,96813.23199999999
193,45,0,0,40,4,2,00900,2,1,0,1,1,3,b,2,1,1,4,19,1,2,b,2,1,01,13,1,2,1,1,111232.224
224,17,0,0,15,4,2,00900,2,1,0,1,1,3,b,2,5,b,4,16,2,2,1,6,1,01,13,1,2,1,1,514.9639999999999
189,15,0,0,0,4,2,00900,2,1,0,1,1,b,b,2,5,b,b,12,1,2,1,b,1,01,2,1,2,1,1,0
27,67,0,0,45,3,0,01101,2,2,0,1,1,1,b,2,1,2,4,22,2,2,b,1,1,01,14,2,1,1,1,82394.23999999999
30,65,0,13389.064,25,3,0,01101,2,2,0,1,1,2,b,2,1,1,4,21,1,2,b,6,1,01,6,2,1,1,1,23688.343999999997
34,25,0,0,24,3,0,01101,2,2,0,1,1,2,b,2,5,b,4,21,2,2,b,1,1,01,16,2,1,1,1,13286.0712
86,61,0,0,0,1,0,00903,2,1,0,1,1,b,b,2,5,b,4,17,2,1,b,6,1,01,2,1,1,1,1,48509.608799999995
85,64,0,0,37,1,0,00300,2,1,0,1,4,1,b,2,4,1,4,18,1,2,b,1,1,01,12,1,2,2,3,76214.67199999999
81,40,0,0,40,5,3,00102,2,3,0,1,5,1,1,1,1,1,4,23,1,2,b,1,1,01,4,1,2,1,5,308978.39999999997
90,40,0,0,0,5,3,00102,2,3,0,1,5,1,1,1,1,1,4,22,2,2,b,6,1,01,12,1,2,1,5,0
58,73,0,33369.667199999996,0,1,0,00500,2,2,0,1,1,2,b,2,2,1,2,16,1,2,b,6,1,01,13,2,1,1,1,39961.206399999995
86,32,0,0,40,5,2,00105,2,1,1,2,5,1,1,1,1,1,4,21,2,2,b,1,1,01,8,1,2,1,5,51619.99136
88,36,0,0,40,5,2,00105,2,1,1,2,5,1,1,1,1,1,4,21,1,2,b,1,1,01,6,1,2,1,5,61795.68
91,54,0,0,40,5,2,00105,2,1,1,2,5,1,1,1,3,2,4,21,2,2,b,1,1,01,18,1,2,1,5,14418.992
96,61,0,0,40,2,0,01100,2,1,0,1,1,1,b,2,1,2,4,20,1,2,b,1,1,01,6,1,2,1,1,106082.584
94,60,0,0,40,2,0,01100,2,1,0,1,1,1,b,2,1,2,4,20,2,2,b,1,1,01,16,1,1,1,1,26778.128
59,58,0,0,52,1,0,00901,2,2,0,1,4,2,b,2,3,1,4,19,2,2,b,1,1,01,15,1,2,1,5,40167.191999999995
69,58,0,0,40,1,0,01101,2,3,0,1,1,5,b,2,5,b,4,19,2,2,b,1,1,01,8,1,2,1,1,28837.984
102,31,0,0,35,1,0,00102,2,3,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,12,2,1,1,1,25748.199999999997
101,45,0,0,30,2,0,01101,2,3,0,1,1,1,b,2,5,b,4,19,2,2,b,1,1,01,14,2,1,2,1,26778.128
141,22,0,0,32,2,0,01101,2,3,0,1,1,2,b,2,5,b,4,19,2,2,b,1,1,01,16,2,1,2,1,25130.243199999997
159,66,0,0,40,1,0,00302,2,3,0,1,5,1,b,2,5,b,4,16,1,2,b,1,1,19,6,2,1,1,3,24718.271999999997
49,49,0,0,36,4,2,00700,2,1,0,1,4,2,1,1,1,1,4,16,1,2,b,3,1,15,13,1,2,9,3,60765.752
60,47,0,0,50,4,2,00700,2,1,0,1,1,2,1,1,1,1,4,24,2,2,b,1,1,01,13,1,2,1,1,97843.15999999999
233,32,0,0,50,4,1,01300,2,2,1,2,1,1,2,1,1,1,4,21,2,2,b,1,1,01,11,1,2,1,1,82394.23999999999
214,33,0,0,40,4,1,01300,2,2,1,2,2,1,1,1,1,1,4,19,1,2,b,1,1,03,4,1,2,9,2,58705.896
91,63,0,21628.487999999998,0,4,1,01300,2,2,1,2,1,1,b,2,2,1,2,17,1,2,b,6,1,01,13,2,1,1,1,24718.271999999997
65,51,0,0,27,2,0,00302,1,3,0,1,1,1,b,2,5,b,4,16,2,2,b,1,1,01,8,2,1,2,1,25748.199999999997
53,31,0,0,3,2,0,00302,1,3,0,1,3,1,1,1,5,b,4,15,1,2,b,3,1,01,16,2,1,2,3,8239.423999999999
28,75,0,0,0,2,0,01101,2,2,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,2,1,1,37077.407999999996
30,75,0,19774.617599999998,0,2,0,01101,2,2,0,1,1,b,b,2,1,1,4,21,1,2,b,6,1,01,2,1,1,1,1,64061.5216
65,69,0,40785.148799999995,0,5,0,00103,2,2,0,1,1,1,b,2,1,1,4,22,1,2,b,6,1,01,6,2,1,1,1,90427.67839999999
61,68,0,17508.775999999998,0,5,0,00103,2,2,0,1,1,3,b,2,1,1,4,21,2,2,b,6,1,01,13,2,1,1,1,19980.603199999998
73,35,0,0,40,5,0,00103,2,2,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,81364.31199999999
64,30,0,0,45,5,0,00103,2,2,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,12,1,2,1,1,102992.79999999999
134,33,0,0,30,5,0,00103,2,2,0,1,5,3,2,1,1,1,4,22,2,2,b,1,1,01,13,1,2,6,4,32957.695999999996
76,63,0,0,38,1,0,00301,2,1,0,1,5,1,2,1,1,1,4,16,2,1,b,1,1,01,16,1,2,1,5,28117.0344
87,65,0,0,40,1,0,00900,2,2,0,1,1,1,b,2,3,2,4,22,2,2,b,1,1,01,6,1,2,1,1,109986.01112
32,34,0,0,50,4,2,00100,2,1,0,1,1,1,1,1,1,1,4,21,1,2,b,1,1,01,6,1,2,1,1,113292.08
24,31,0,0,40,4,2,00100,2,1,0,1,1,7,1,1,1,1,4,22,2,2,b,1,1,01,14,1,2,1,1,41197.119999999995
50,63,0,0,0,3,0,01101,2,1,0,1,1,4,b,2,1,1,2,23,1,1,b,6,1,01,13,1,1,1,1,94650.3832
49,61,0,0,0,3,0,01101,2,1,0,1,1,7,b,2,1,1,4,22,2,1,b,6,1,01,14,1,2,1,1,8857.380799999999
42,36,0,0,20,3,0,01101,2,1,0,1,1,2,b,2,5,b,4,21,2,2,b,1,1,01,10,2,1,1,1,16138.971759999999
54,76,0,28940.9768,0,2,0,00905,2,1,0,1,1,5,b,2,5,b,4,21,2,2,b,3,1,01,18,1,1,2,1,71991.9672
54,49,0,0,65,2,0,00905,2,1,0,1,1,1,b,2,5,b,4,16,1,2,b,1,1,01,9,2,1,2,1,46346.759999999995
66,70,0,16272.8624,0,2,0,00100,2,1,0,1,1,1,b,2,5,b,4,22,2,1,b,6,1,01,13,1,1,1,1,73948.83039999999
58,61,0,0,40,2,0,00100,2,1,0,1,1,1,b,2,5,b,4,21,2,2,b,1,1,01,7,1,2,1,1,96813.23199999999
102,57,0,0,35,3,0,00901,2,2,0,1,1,3,b,2,1,1,4,20,2,1,b,1,1,01,13,1,2,1,1,30897.84
98,63,0,916.6359199999999,0,3,0,00901,2,2,0,1,1,b,b,2,1,1,4,16,1,2,b,6,1,01,2,1,2,1,1,916.6359199999999
160,24,0,0,40,3,0,00901,2,2,0,1,1,1,b,2,5,b,4,18,1,2,b,1,1,01,12,1,2,1,1,41197.119999999995
94,38,0,0,40,5,1,00306,2,1,0,2,4,2,b,2,5,b,4,14,2,1,b,1,2,01,9,2,2,6,4,58705.896
83,39,0,0,15,5,1,00306,2,1,0,2,4,1,1,1,5,b,4,21,1,2,b,1,1,01,14,1,2,6,4,19568.631999999998
77,16,0,0,0,5,1,00306,2,1,0,2,4,b,b,2,5,b,b,14,2,2,7,6,1,01,2,1,2,6,4,0
97,66,0,7415.4816,0,5,1,00306,2,1,0,2,4,b,b,2,1,1,4,16,2,2,b,6,1,01,2,2,1,6,4,7415.4816
69,65,0,0,0,5,1,00306,2,1,0,2,4,6,b,2,1,1,4,20,1,1,b,6,1,01,17,2,1,6,4,0
55,58,0,0,30,5,1,00306,2,1,0,2,4,1,b,2,5,b,4,17,1,2,b,1,1,01,12,2,1,6,4,278080.56
162,30,0,0,40,5,1,00306,2,1,0,2,5,1,b,2,5,b,4,21,1,2,b,1,1,01,11,1,2,6,4,102992.79999999999
115,86,0,16272.8624,0,1,0,00500,2,3,0,1,5,1,1,1,2,2,4,18,2,2,b,6,1,01,15,2,1,1,4,16272.8624
113,61,0,0,45,2,0,00903,2,2,0,1,1,1,b,2,1,1,4,20,2,2,b,1,1,01,15,1,2,1,1,49848.515199999994
108,72,0,18538.703999999998,0,2,0,00903,2,2,0,1,1,b,b,2,1,2,2,15,1,1,b,6,1,01,2,1,1,1,1,52320.342399999994
69,74,0,13904.028,0,1,0,00103,1,3,0,1,1,b,b,2,5,b,2,21,1,1,b,6,1,01,2,1,1,1,1,13904.028
28,75,0,20804.545599999998,0,2,0,00100,2,1,0,1,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,1,1,1,34914.559199999996
33,77,0,25439.221599999997,0,2,0,00100,2,1,0,1,1,b,b,2,1,1,4,21,1,1,b,6,1,01,2,1,1,1,1,45728.803199999995
100,84,0,0,0,2,0,00904,2,3,0,1,4,1,1,1,3,1,4,21,2,2,b,6,1,04,13,2,1,1,3,3810.7336
95,58,0,0,40,2,0,00904,2,3,0,1,4,1,b,2,5,b,4,16,1,2,b,1,1,04,6,1,2,9,3,37798.357599999996
43,36,0,0,50,2,0,00903,2,1,0,1,1,2,b,2,1,1,4,24,1,2,b,1,1,01,13,1,2,1,1,128741
45,36,0,0,50,2,0,00903,2,1,0,1,1,2,b,2,1,1,4,22,2,2,b,1,1,01,15,1,2,1,1,89603.73599999999
47,81,0,21628.487999999998,0,1,0,00901,2,2,0,1,1,b,b,2,3,2,4,20,2,2,b,6,1,01,2,1,1,1,1,21628.487999999998
94,61,0,0,0,2,0,00306,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,3,1,01,12,1,2,1,1,10505.265599999999
93,62,0,0,50,2,0,00306,2,1,0,1,1,1,b,2,1,1,4,18,1,2,b,1,1,01,6,1,2,1,1,92693.51999999999
60,69,0,40785.148799999995,0,2,0,00103,2,1,0,1,1,b,b,2,1,1,4,21,1,2,b,6,1,01,2,1,1,1,1,74978.75839999999
57,67,0,0,40,2,0,00103,2,1,0,1,1,1,b,2,1,1,4,17,2,2,b,1,1,01,10,1,1,1,1,50466.471999999994
49,86,0,20598.559999999998,0,1,0,00304,2,2,0,1,1,b,b,2,2,1,4,01,2,1,b,6,1,01,2,2,1,1,1,26778.128
73,20,0,0,30,1,0,01100,2,3,0,1,1,1,b,2,5,b,4,16,2,2,b,1,1,01,15,2,1,1,1,16581.840799999998
51,22,0,0,35,1,0,01100,2,3,0,1,1,1,b,2,5,b,4,18,1,2,b,1,1,01,8,1,2,1,1,27808.056
50,65,0,0,40,3,0,01101,2,2,0,1,1,1,b,2,1,1,4,15,1,2,b,3,1,01,16,1,1,1,1,229982.92239999998
48,65,0,0,30,3,0,01101,2,2,0,1,1,7,b,2,1,1,4,19,2,2,b,6,1,01,16,1,1,1,1,44286.903999999995
61,32,0,0,40,3,0,01101,2,2,0,1,1,1,b,2,5,b,4,16,1,2,b,3,1,01,16,1,2,1,1,28837.984
44,44,0,0,26,2,0,01500,2,3,0,1,1,1,b,2,1,1,4,11,1,2,b,1,1,01,8,1,2,1,1,13389.064
52,43,0,0,40,2,0,01500,2,3,0,1,1,1,b,2,1,1,4,16,2,2,b,1,1,01,14,1,2,1,1,35017.551999999996
69,40,0,0,40,3,2,00102,2,3,0,1,5,1,2,1,4,1,4,16,2,2,b,1,2,07,16,2,2,9,3,31927.768
76,42,0,0,40,3,2,00102,2,3,0,1,5,1,3,1,5,b,4,12,1,2,b,1,2,07,6,2,2,9,3,36047.479999999996
44,16,0,0,0,3,2,00102,2,3,0,1,5,b,3,1,5,b,b,12,1,2,7,6,2,07,2,2,2,9,3,0
114,80,0,0,0,3,0,00301,2,2,0,1,1,b,b,2,1,1,4,22,1,1,b,6,1,01,2,1,1,1,1,41197.119999999995
100,67,0,0,15,3,0,00301,2,2,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,15,2,1,1,1,15448.92
119,36,0,0,40,3,0,00301,2,2,0,1,1,1,b,2,5,b,4,22,2,2,b,1,1,01,8,1,2,1,1,77244.59999999999
48,88,0,6179.567999999999,0,3,0,01101,2,1,0,1,1,b,b,2,1,1,2,21,1,1,b,6,1,01,2,1,1,1,1,70035.10399999999
44,89,0,21834.473599999998,0,3,0,01101,2,1,0,1,1,1,b,2,1,1,4,16,2,2,b,6,1,01,8,1,1,1,1,34193.609599999996
50,60,0,0,0,3,0,01101,2,1,0,1,1,b,b,2,3,2,4,20,1,1,b,6,1,01,2,1,1,1,1,0
212,50,0,0,40,1,0,00902,2,1,0,1,1,2,b,2,3,1,4,19,2,2,b,1,1,01,13,1,2,1,1,58705.896
93,69,0,20804.545599999998,25,2,0,00305,2,2,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,9,2,1,1,1,57366.9896
92,69,0,14213.0064,0,2,0,00305,2,2,0,1,1,3,b,2,1,1,4,16,2,2,b,6,1,01,13,2,1,1,1,14213.0064
58,47,0,0,50,2,0,00904,2,1,0,1,1,2,b,2,1,2,4,23,2,2,b,1,1,24,15,1,2,9,1,171997.976
68,51,0,0,40,2,0,00904,2,1,0,1,1,1,b,2,1,2,4,19,1,2,b,1,1,01,8,1,2,1,1,22658.415999999997
216,73,0,12359.135999999999,0,4,0,00700,2,2,0,1,1,b,b,2,5,b,4,18,1,1,b,6,1,01,2,2,1,1,1,12359.135999999999
170,70,0,13595.0496,0,4,0,00700,2,2,0,1,1,b,b,2,5,b,4,16,1,1,b,6,1,01,2,2,1,1,1,13595.0496
169,68,0,11123.222399999999,20,4,0,00700,2,2,0,1,1,6,b,2,5,b,4,16,1,2,b,6,1,01,6,2,1,1,1,12359.135999999999
177,64,0,12359.135999999999,0,4,0,00700,2,2,0,1,1,1,b,2,5,b,4,16,1,1,b,6,1,01,17,2,1,1,1,12359.135999999999
72,54,0,0,50,5,2,01500,2,1,1,2,1,1,b,2,1,3,2,19,1,2,b,1,1,01,12,1,2,1,1,144395.9056
45,52,0,0,50,5,2,01500,2,1,1,2,1,1,b,2,1,1,4,21,2,2,b,1,1,01,12,1,2,1,1,134096.6256
90,17,0,0,10,5,2,01500,2,1,1,2,1,1,b,2,5,b,4,14,2,2,1,1,1,01,16,1,2,1,1,3089.7839999999997
49,84,0,12359.135999999999,0,5,2,01500,2,1,1,2,1,b,b,2,2,1,4,20,2,1,b,6,1,01,2,2,1,1,1,14418.992
47,56,0,0,0,2,0,00102,2,1,0,1,1,1,b,2,1,1,4,15,2,2,b,6,1,01,12,1,2,1,1,0
55,61,0,0,50,2,0,00102,2,1,0,1,1,7,b,2,1,1,4,16,1,2,b,1,1,01,12,1,2,1,1,51496.399999999994
96,56,0,0,40,1,0,00100,2,1,0,1,1,2,b,2,3,1,4,21,1,1,b,1,1,01,15,1,2,1,1,42227.047999999995
103,49,0,0,40,1,0,00100,2,1,0,1,1,1,b,2,5,b,4,19,2,2,b,1,1,01,12,1,2,1,1,88573.80799999999
124,30,0,0,40,4,2,01100,2,2,0,1,1,3,b,2,1,1,4,22,1,2,b,1,1,01,13,1,2,1,1,77244.59999999999
101,30,0,0,40,4,2,01100,2,2,0,1,1,3,b,2,1,1,4,22,2,2,b,1,1,01,13,1,2,1,1,72094.95999999999
125,64,0,10917.236799999999,0,1,0,00300,1,3,0,1,1,1,b,2,3,1,4,17,1,2,b,6,1,01,8,1,2,1,1,10917.236799999999
95,71,0,9578.330399999999,0,1,0,00300,1,3,0,1,1,b,b,2,5,b,4,19,1,2,b,6,1,01,2,2,1,1,1,9578.330399999999
110,63,0,9475.337599999999,0,1,0,00300,1,3,0,1,1,b,b,2,3,1,4,16,1,2,b,6,1,01,2,1,2,1,1,15860.8912
105,60,0,0,40,3,0,00904,2,1,0,1,1,1,b,2,1,1,4,16,2,2,b,1,1,01,11,1,2,1,1,51496.399999999994
115,64,0,0,40,3,0,00904,2,1,0,1,1,1,b,2,1,1,4,17,1,2,b,1,1,01,10,1,2,1,1,97843.15999999999
98,32,0,0,15,3,0,00904,2,1,0,1,1,1,b,2,3,1,4,22,2,2,b,1,1,01,16,1,2,1,1,10299.279999999999
70,56,0,0,36,1,0,00306,2,3,0,1,1,1,b,2,3,2,4,20,2,2,b,2,1,03,15,1,2,9,1,25748.199999999997
60,41,0,0,45,3,1,00301,2,1,0,1,1,1,b,2,1,1,4,21,1,2,b,1,1,01,11,1,2,1,1,100932.94399999999
59,36,0,0,0,3,1,00301,2,1,0,1,1,1,b,2,1,1,4,21,2,2,b,6,1,01,14,1,2,1,1,24718.271999999997
65,59,0,0,50,1,0,00101,2,1,0,1,1,1,b,2,2,1,4,21,1,2,b,1,1,01,11,1,2,1,1,823942.3999999999
54,60,0,0,30,2,0,01500,2,2,0,1,1,1,b,2,1,1,4,21,2,2,b,1,1,01,8,1,2,1,1,10299.279999999999
59,62,0,0,40,2,0,01500,2,2,0,1,1,1,b,2,1,1,4,16,1,2,b,1,1,01,13,1,2,1,1,36047.479999999996
68,26,0,0,40,1,0,00903,2,3,0,1,1,5,b,2,5,b,4,23,2,2,b,1,1,01,14,1,2,1,1,51496.399999999994
94,24,1029.9279999999999,0,40,1,0,00903,2,3,0,1,1,5,b,2,5,b,4,24,2,2,b,1,1,03,14,1,2,9,1,16478.847999999998
92,56,0,0,50,2,1,00700,2,2,0,1,1,1,b,2,3,1,4,21,1,2,b,1,1,01,6,1,2,1,1,175087.75999999998
124,16,0,0,0,2,1,00700,2,2,0,1,1,b,b,2,5,b,b,13,1,2,5,6,1,01,2,1,2,1,1,0
40,62,0,0,40,2,0,00301,2,1,0,1,1,1,1,1,1,1,4,19,2,2,b,1,1,03,12,1,2,8,1,49436.543999999994
58,66,0,1853.8704,0,2,0,00301,2,1,0,1,2,1,1,1,1,1,2,14,1,2,b,6,1,03,7,1,1,8,2,6282.560799999999
129,46,0,0,70,3,1,00300,2,1,0,1,4,3,b,2,5,b,4,22,2,2,b,1,1,01,13,1,2,2,3,77244.59999999999
197,21,0,0,40,3,1,00300,2,1,0,1,1,2,b,2,5,b,4,19,1,2,b,6,1,01,16,1,2,2,1,3089.7839999999997
57,62,0,0,0,1,0,00303,2,3,0,1,1,3,b,2,3,2,4,22,2,1,b,6,1,01,13,2,1,1,1,23276.372799999997
88,80,0,22555.423199999997,0,2,0,01300,2,3,0,1,1,b,b,2,1,2,4,16,1,1,b,6,1,01,2,2,1,1,1,22555.423199999997
57,67,0,11638.186399999999,0,2,0,01300,2,3,0,1,1,b,b,2,1,2,4,14,2,1,b,6,1,01,2,2,1,1,1,11638.186399999999
50,53,0,0,60,4,0,00104,2,1,0,1,4,1,b,2,1,1,4,16,1,2,b,1,1,01,13,1,2,2,3,71065.03199999999
66,52,0,0,35,4,0,00104,2,1,0,1,4,1,b,2,1,1,4,17,2,2,b,1,1,01,14,1,2,2,3,45316.831999999995
73,28,0,0,40,4,0,00104,2,1,0,1,1,1,b,2,5,b,4,21,1,2,b,1,1,01,8,1,2,2,1,16478.847999999998
64,22,0,0,20,4,0,00104,2,1,0,1,1,1,b,2,5,b,4,19,2,2,b,1,1,01,6,1,2,2,1,6179.567999999999
51,54,0,0,0,5,0,00300,2,1,0,2,1,b,b,2,1,1,4,21,2,2,b,6,1,01,2,1,2,1,1,0
59,55,0,0,40,5,0,00300,2,1,0,2,1,7,b,2,1,1,4,16,1,2,b,1,1,01,6,1,2,1,1,793044.5599999999
78,23,0,0,30,5,0,00300,2,1,0,2,1,1,b,2,5,b,4,21,1,2,b,6,1,01,6,1,2,1,1,4428.6903999999995
79,21,0,0,25,5,0,00300,2,1,0,2,1,1,b,2,5,b,4,19,1,2,b,2,1,01,6,1,2,1,1,7827.4528
44,83,0,2471.8271999999997,0,5,0,00300,2,1,0,2,1,b,b,2,2,1,4,17,2,2,b,6,1,01,2,1,1,1,1,25130.243199999997
79,46,0,0,35,3,1,01100,2,3,0,1,1,1,b,2,1,2,4,16,2,2,b,1,2,01,7,2,2,1,1,25748.199999999997
78,37,0,0,38,3,1,01100,2,3,0,1,1,1,b,2,1,2,2,19,1,2,b,1,1,01,8,2,1,1,1,63855.536
